epoch,learning_rate,train_loss,train_acc@1,validation_window_acc@1,validation_window_f1,validation_primary_aggregator,validation_file_acc@1,validation_file_f1,is_best
49,0.001998074641843673,0.6187811929138514,96.52260307998013,58.116232464929865,55.41601753530866,mean_logits,74.0,66.99999999999999,false
50,0.0019618222498206874,0.5994002071412357,97.11872826626924,63.52705410821643,61.49084234396833,mean_probabilities,78.0,71.46666666666665,false
51,0.0019252876153986543,0.6163156489738468,96.274217585693,59.719438877755515,59.01086360178163,mean_probabilities,80.0,74.66666666666666,false
52,0.0018884957775910623,0.6091194660345003,96.57228017883756,62.525050100200396,59.98257052954581,mean_probabilities,78.0,72.0,false
53,0.00185147195168575,0.6004365926291063,96.77098857426726,62.124248496993985,61.30503693690933,mean_logits,84.0,79.33333333333333,false
54,0.001814241511963613,0.5936375971285787,96.96969696969697,63.52705410821643,62.02978778876368,mean_logits,80.0,74.0,false
55,0.001776829974308334,0.5984619926056102,96.87034277198211,62.525050100200396,60.86515171628848,majority_vote,80.0,74.33333333333333,false
56,0.001739262978719074,0.6084739131472683,96.42324888226527,60.52104208416834,60.136865479048716,mean_logits,82.0,77.66666666666666,false
57,0.001701566271738097,0.5816032988659138,97.31743666169896,61.32264529058116,59.60141062897557,mean_probabilities,80.0,74.33333333333333,false
58,0.0016637656888053747,0.5768121723446512,97.36711376055638,65.53106212424849,64.51953006125423,mean_probabilities,88.0,84.66666666666666,false
59,0.0016258871365522679,0.5751932939071295,97.61549925484351,63.92785571142284,62.3746466655284,mean_logits,82.0,77.0,false
60,0.0015879565750464154,0.5801535911721136,97.61549925484351,63.52705410821643,63.05272485977912,majority_vote,78.0,72.66666666666666,false
61,0.0015499999999999997,0.5788262109820427,97.36711376055638,61.523046092184366,59.28036653169841,mean_probabilities,80.0,73.99999999999999,false
62,0.0015120434249535836,0.5764625354365099,97.26775956284153,64.92985971943888,63.75636183917985,mean_probabilities,86.0,82.0,false
63,0.0014741128634477311,0.5689789329780848,97.81420765027322,57.91583166332666,56.58457046205195,mean_probabilities,72.0,66.13333333333333,false
64,0.0014362343111946245,0.5692429592582164,97.61549925484351,68.7374749498998,67.9900956530567,mean_probabilities,88.0,84.66666666666666,false
65,0.0013984337282619023,0.5667589565325423,97.81420765027322,62.525050100200396,60.10449174685471,mean_probabilities,76.0,70.0,false
66,0.0013607370212809253,0.5652634052275664,97.46646795827124,64.32865731462925,62.52975914724671,mean_probabilities,86.0,81.33333333333333,false
67,0.001323170025691665,0.5657595475988487,97.51614505712867,62.725450901803605,61.27488862226325,mean_probabilities,82.0,77.33333333333333,false
68,0.0012857584880363862,0.5628930285565603,98.31097863884749,62.725450901803605,60.82614838183999,majority_vote,78.0,72.33333333333333,false
69,0.0012485280483142485,0.5519231230361037,98.26130153999006,63.92785571142284,62.61585190398758,mean_probabilities,80.0,73.99999999999999,false
70,0.001211504222408937,0.5604184582289096,97.91356184798808,64.72945891783567,63.65021513743675,mean_probabilities,86.0,82.33333333333333,false
71,0.0011747123846013448,0.5530581402352244,98.01291604570294,62.124248496993985,60.78101388350612,mean_logits,84.0,80.0,false
72,0.0011381777501793119,0.5468460608938116,98.26130153999006,62.124248496993985,60.96160244046318,mean_logits,82.0,77.0,false
73,0.0011019253581563261,0.5434527674304035,98.21162444113264,60.52104208416834,58.34465529659945,mean_probabilities,74.0,67.66666666666666,false
74,0.001065980054111032,0.5364007001129242,98.11227024341778,65.13026052104209,63.864166120107605,majority_vote,82.0,76.66666666666666,false
75,0.0010303664731593145,0.5413755235302466,98.36065573770492,62.725450901803605,61.747016055266826,mean_probabilities,80.0,73.66666666666666,false
76,0.0009951090230706197,0.5403929055477338,98.41033283656235,66.33266533066133,65.27661865561987,mean_probabilities,86.0,81.99999999999999,false
77,0.0009602318675400898,0.5339811864446421,98.70839542970691,65.7314629258517,64.57294794776622,majority_vote,82.0,76.66666666666666,false
78,0.0009257589096279722,0.5327124013512275,98.75807252856433,64.92985971943888,64.44225666261592,mean_probabilities,88.0,84.66666666666666,false
79,0.000891713775377657,0.5378227794105238,98.31097863884749,66.73346693386773,65.90237759344703,majority_vote,90.0,87.33333333333333,true
80,0.0008581197976235675,0.5272949685579026,98.75807252856433,64.32865731462925,63.12313636583862,mean_logits,80.0,75.0,false
81,0.0008250000000000001,0.5340353024284222,98.50968703427719,64.32865731462925,63.61712705024792,majority_vote,80.0,74.8,false
82,0.000792377081161874,0.5287576231622483,98.70839542970691,65.13026052104209,64.3246233715105,mean_probabilities,84.0,79.66666666666666,false
83,0.000760273399228211,0.5363342020562556,98.31097863884749,63.92785571142284,63.04540937761829,mean_probabilities,86.0,81.99999999999999,false
84,0.0007287109564589919,0.515633043843718,99.05613512170889,65.33066132264528,64.0333378892835,mean_probabilities,82.0,77.46666666666665,false
85,0.000697711384175914,0.5235197496722127,98.95678092399403,59.519038076152306,56.75641389663072,majority_vote,72.0,65.13333333333333,false
86,0.0006672959279373549,0.5184683973109373,99.10581222056632,66.93386773547094,65.80204647329158,mean_probabilities,82.0,77.0,false
87,0.0006374854329777358,0.5230077040236919,99.00645802285146,64.92985971943888,63.09246413327716,mean_probabilities,80.0,74.8,false
88,0.0006083003299212338,0.5256460288005627,98.70839542970691,66.93386773547094,66.27395147665037,mean_probabilities,84.0,79.66666666666666,false
89,0.0005797606207796559,0.526576275589806,98.70839542970691,67.33466933867736,65.80204758012607,mean_probabilities,84.0,79.66666666666666,false
90,0.0005518858652440564,0.5179361986450692,98.70839542970691,58.116232464929865,55.72538638919118,mean_logits,76.0,69.33333333333333,false
91,0.0005246951672795062,0.5167350990228611,99.2548435171386,64.72945891783567,62.96270319650586,mean_probabilities,82.0,76.66666666666666,false
92,0.0004982071620321828,0.5172538110052716,98.90710382513662,65.93186372745491,64.5210874594513,mean_probabilities,88.0,84.66666666666666,false
93,0.0004724400030577787,0.5157287953300258,98.70839542970691,62.124248496993985,59.75676251265085,mean_probabilities,78.0,72.0,false
94,0.00044741134987995535,0.5111737078360166,99.10581222056632,64.12825651302605,62.79817946879685,mean_probabilities,84.0,79.33333333333333,false
95,0.00042313835588739224,0.5180600319877526,98.85742672627919,63.126252505010015,62.05318407210053,mean_probabilities,82.0,77.33333333333333,false
96,0.0003996376565777089,0.5114826150368057,99.35419771485346,65.93186372745491,64.83409495448174,mean_probabilities,86.0,81.99999999999999,false
97,0.0003769253581563264,0.5116752978586404,98.90710382513662,63.92785571142284,61.24727785163635,mean_logits,78.0,71.33333333333333,false
98,0.0003550170264980776,0.508448850898321,99.15548931942375,65.33066132264528,63.933540562040946,mean_probabilities,84.0,79.66666666666666,false
99,0.0003339276764791354,0.5054068197318113,99.2548435171386,65.13026052104209,63.029875267317045,majority_vote,84.0,78.66666666666666,false
100,0.0003136717616865664,0.5145863630673332,98.65871833084948,65.93186372745491,65.25035394708436,mean_probabilities,88.0,84.66666666666666,false
101,0.00029426316451256396,0.5061392783970603,99.10581222056632,66.53306613226452,64.81746756548817,majority_vote,84.0,79.66666666666666,false
102,0.00027571518664015044,0.5068598829331945,99.20516641828117,65.13026052104209,64.28595970120931,mean_probabilities,84.0,79.66666666666666,false
103,0.0002580405399268668,0.5162128722466347,98.95678092399403,67.13426853707415,65.89609033911901,majority_vote,82.0,76.99999999999999,false
104,0.00024125133769270252,0.508305248489323,98.90710382513662,63.727454909819635,62.3494420500874,mean_probabilities,82.0,77.46666666666665,false
105,0.0002253590864182287,0.5037038021429936,99.2548435171386,65.53106212424849,64.34247672696945,majority_vote,84.0,79.99999999999999,false
106,0.00021037467785863434,0.5025063054483445,99.15548931942375,65.53106212424849,64.32150729345237,mean_logits,84.0,79.66666666666666,false
107,0.00019630838157905757,0.5041515278212182,99.2548435171386,66.33266533066133,65.25043625386701,mean_probabilities,84.0,79.66666666666666,false
108,0.00018316983791634152,0.5119975669669442,98.85742672627919,65.33066132264528,63.42567491846629,mean_probabilities,82.0,77.66666666666666,false
109,0.00017096805137202745,0.49974971726884665,99.20516641828117,64.92985971943888,63.492752495180426,mean_probabilities,80.0,75.46666666666665,false
110,0.00015971138444112028,0.5019483974604125,99.2548435171386,59.519038076152306,56.84491158873007,mean_logits,74.0,67.66666666666666,false
111,0.00014940755188085097,0.49841557443882184,99.4535519125683,61.923847695390776,59.57435040407911,mean_probabilities,78.0,71.99999999999999,false
112,0.000140063615423369,0.503585387981773,99.00645802285146,66.33266533066133,64.55234160294629,majority_vote,84.0,78.66666666666666,false
113,0.00013168597893598177,0.5036331841558351,99.35419771485346,64.52905811623246,63.25046503215644,majority_vote,84.0,79.99999999999999,false
114,0.00012428038403226597,0.5016880824799214,99.20516641828117,67.13426853707415,65.86883254190764,majority_vote,86.0,82.33333333333333,false
115,0.0001178519061370504,0.4986502535445028,99.20516641828117,66.53306613226452,65.31364682265638,majority_vote,84.0,79.99999999999999,false
116,0.00011240495100797496,0.5023344242922181,99.05613512170889,66.53306613226452,65.45757789377889,majority_vote,84.0,79.99999999999999,false
117,0.00010794325171600358,0.4961900268836337,99.75161450571287,67.73547094188376,66.96759849103022,majority_vote,86.0,81.99999999999999,false
118,0.00010446986608696447,0.5030476993668808,99.30452061599603,65.7314629258517,64.8311787891543,mean_probabilities,88.0,84.66666666666666,false
119,0.00010198717460586796,0.4986550718086961,99.2548435171386,63.92785571142284,62.87127185224103,mean_probabilities,80.0,75.66666666666666,false
120,0.00010049687878544198,0.5003771179508819,99.4535519125683,68.13627254509018,66.8826400196793,mean_probabilities,88.0,84.66666666666666,false
