channel_set,epoch,g,is_best,learning_rate,model_family,run_id,stride,ticket_stage,track,train_acc@1,train_loss,validation_file_acc@1,validation_file_f1,validation_window_acc@1,validation_window_f1,view_mode,window_size
all12,53,25,false,0.00185147195168575,cnn,m01b_cnn_all12_diff_fileagg_shuffled-20260401-210055-6e21476b,50,m01b,moonshot-enhanced-setting,33.58171882762047,2.6409169699028836,6.0,5.0,4.208416833667335,4.00374026844615,diff_all12,100
all12,54,25,false,0.001814241511963613,cnn,m01b_cnn_all12_diff_fileagg_shuffled-20260401-210055-6e21476b,50,m01b,moonshot-enhanced-setting,33.58171882762047,2.624689770052816,8.0,6.333333333333332,4.408817635270541,4.046687318114669,diff_all12,100
all12,55,25,false,0.001776829974308334,cnn,m01b_cnn_all12_diff_fileagg_shuffled-20260401-210055-6e21476b,50,m01b,moonshot-enhanced-setting,32.886239443616496,2.6173571983617867,8.0,6.666666666666667,3.6072144288577155,2.9453592384626868,diff_all12,100
all12,56,25,false,0.001739262978719074,cnn,m01b_cnn_all12_diff_fileagg_shuffled-20260401-210055-6e21476b,50,m01b,moonshot-enhanced-setting,35.221063089915546,2.590219488916146,4.0,2.8,4.008016032064128,3.817916992745368,diff_all12,100
all12,57,25,false,0.001701566271738097,cnn,m01b_cnn_all12_diff_fileagg_shuffled-20260401-210055-6e21476b,50,m01b,moonshot-enhanced-setting,35.61847988077496,2.583100384879456,6.0,4.333333333333333,4.208416833667335,3.904040567368241,diff_all12,100
all12,58,25,false,0.0016637656888053747,cnn,m01b_cnn_all12_diff_fileagg_shuffled-20260401-210055-6e21476b,50,m01b,moonshot-enhanced-setting,37.257824143070046,2.5268227024807954,4.0,3.3333333333333335,4.208416833667335,3.599043227304097,diff_all12,100
all12,59,25,false,0.0016258871365522679,cnn,m01b_cnn_all12_diff_fileagg_shuffled-20260401-210055-6e21476b,50,m01b,moonshot-enhanced-setting,36.164927968206655,2.5294462190714277,6.0,4.333333333333333,3.6072144288577155,3.5785042315934765,diff_all12,100
all12,60,25,false,0.0015879565750464154,cnn,m01b_cnn_all12_diff_fileagg_shuffled-20260401-210055-6e21476b,50,m01b,moonshot-enhanced-setting,38.54942871336314,2.504546788931485,6.0,4.333333333333333,3.6072144288577155,3.0055769956885574,diff_all12,100
all12,61,25,false,0.0015499999999999997,cnn,m01b_cnn_all12_diff_fileagg_shuffled-20260401-210055-6e21476b,50,m01b,moonshot-enhanced-setting,39.244908097367116,2.4702128077761425,4.0,3.3333333333333335,3.6072144288577155,3.6201350306613462,diff_all12,100
all12,62,25,false,0.0015120434249535836,cnn,m01b_cnn_all12_diff_fileagg_shuffled-20260401-210055-6e21476b,50,m01b,moonshot-enhanced-setting,39.14555389965226,2.4609319627196173,4.0,3.3333333333333335,3.6072144288577155,3.482539682539683,diff_all12,100
all12,63,25,false,0.0014741128634477311,cnn,m01b_cnn_all12_diff_fileagg_shuffled-20260401-210055-6e21476b,50,m01b,moonshot-enhanced-setting,39.692001987083955,2.429894552500877,4.0,3.3333333333333335,3.406813627254509,3.3454004679806637,diff_all12,100
all12,64,25,false,0.0014362343111946245,cnn,m01b_cnn_all12_diff_fileagg_shuffled-20260401-210055-6e21476b,50,m01b,moonshot-enhanced-setting,40.83457526080477,2.4197400400310505,6.0,3.666666666666666,3.6072144288577155,3.053273079673242,diff_all12,100
all12,65,25,false,0.0013984337282619023,cnn,m01b_cnn_all12_diff_fileagg_shuffled-20260401-210055-6e21476b,50,m01b,moonshot-enhanced-setting,39.195230998509686,2.4149346926054784,4.0,3.3333333333333335,3.2064128256513023,3.2503457581506794,diff_all12,100
all12,66,25,false,0.0013607370212809253,cnn,m01b_cnn_all12_diff_fileagg_shuffled-20260401-210055-6e21476b,50,m01b,moonshot-enhanced-setting,40.93392945851962,2.3963504787469705,6.0,4.444444444444445,3.006012024048096,2.9186460882113057,diff_all12,100
all12,67,25,false,0.001323170025691665,cnn,m01b_cnn_all12_diff_fileagg_shuffled-20260401-210055-6e21476b,50,m01b,moonshot-enhanced-setting,41.77844013909588,2.4059431974531345,4.0,4.0,3.6072144288577155,3.2066958940562387,diff_all12,100
all12,68,25,false,0.0012857584880363862,cnn,m01b_cnn_all12_diff_fileagg_shuffled-20260401-210055-6e21476b,50,m01b,moonshot-enhanced-setting,41.92747143566816,2.378742073995227,6.0,4.571428571428571,2.80561122244489,2.5933333333333337,diff_all12,100
all12,69,25,false,0.0012485280483142485,cnn,m01b_cnn_all12_diff_fileagg_shuffled-20260401-210055-6e21476b,50,m01b,moonshot-enhanced-setting,42.72230501738699,2.3607294539344057,4.0,2.333333333333333,3.006012024048096,2.6123865592556292,diff_all12,100
all12,70,25,false,0.001211504222408937,cnn,m01b_cnn_all12_diff_fileagg_shuffled-20260401-210055-6e21476b,50,m01b,moonshot-enhanced-setting,44.16294088425236,2.3114889272101413,6.0,4.8,3.6072144288577155,3.421650084807979,diff_all12,100
all12,71,25,false,0.0011747123846013448,cnn,m01b_cnn_all12_diff_fileagg_shuffled-20260401-210055-6e21476b,50,m01b,moonshot-enhanced-setting,43.169398907103826,2.3288140138227194,4.0,4.0,3.6072144288577155,3.508402273858663,diff_all12,100
all12,72,25,false,0.0011381777501793119,cnn,m01b_cnn_all12_diff_fileagg_shuffled-20260401-210055-6e21476b,50,m01b,moonshot-enhanced-setting,42.27521112767015,2.3427557805492936,8.0,4.666666666666666,3.2064128256513023,3.1033333333333335,diff_all12,100
all12,73,25,false,0.0011019253581563261,cnn,m01b_cnn_all12_diff_fileagg_shuffled-20260401-210055-6e21476b,50,m01b,moonshot-enhanced-setting,45.007451564828614,2.3105065528871522,6.0,6.0,3.2064128256513023,3.0766107187159815,diff_all12,100
all12,74,25,false,0.001065980054111032,cnn,m01b_cnn_all12_diff_fileagg_shuffled-20260401-210055-6e21476b,50,m01b,moonshot-enhanced-setting,44.560357675111774,2.2701501851051056,4.0,3.3333333333333335,2.80561122244489,2.950841959972395,diff_all12,100
all12,75,25,false,0.0010303664731593145,cnn,m01b_cnn_all12_diff_fileagg_shuffled-20260401-210055-6e21476b,50,m01b,moonshot-enhanced-setting,44.16294088425236,2.2850912003391604,4.0,3.3333333333333335,3.006012024048096,2.5597745571658614,diff_all12,100
all12,76,25,false,0.0009951090230706197,cnn,m01b_cnn_all12_diff_fileagg_shuffled-20260401-210055-6e21476b,50,m01b,moonshot-enhanced-setting,46.547441629408844,2.249768906899844,4.0,4.0,3.006012024048096,2.9638586449072384,diff_all12,100
all12,77,25,false,0.0009602318675400898,cnn,m01b_cnn_all12_diff_fileagg_shuffled-20260401-210055-6e21476b,50,m01b,moonshot-enhanced-setting,47.044212617983106,2.2302517876125245,6.0,4.666666666666666,2.80561122244489,2.5734248665141113,diff_all12,100
all12,78,25,false,0.0009257589096279722,cnn,m01b_cnn_all12_diff_fileagg_shuffled-20260401-210055-6e21476b,50,m01b,moonshot-enhanced-setting,46.24937903626428,2.224151536711282,4.0,2.6666666666666665,3.6072144288577155,3.186207994903647,diff_all12,100
all12,79,25,false,0.000891713775377657,cnn,m01b_cnn_all12_diff_fileagg_shuffled-20260401-210055-6e21476b,50,m01b,moonshot-enhanced-setting,45.65325384997516,2.2289366845283944,4.0,4.0,3.2064128256513023,3.1796756383712905,diff_all12,100
all12,80,25,false,0.0008581197976235675,cnn,m01b_cnn_all12_diff_fileagg_shuffled-20260401-210055-6e21476b,50,m01b,moonshot-enhanced-setting,46.29905613512171,2.220715626519057,8.0,5.333333333333333,3.2064128256513023,3.1758191465285286,diff_all12,100
all12,81,25,false,0.0008250000000000001,cnn,m01b_cnn_all12_diff_fileagg_shuffled-20260401-210055-6e21476b,50,m01b,moonshot-enhanced-setting,48.1371087928465,2.2066123849174244,4.0,3.3333333333333335,3.6072144288577155,3.567079104470409,diff_all12,100
all12,82,25,false,0.000792377081161874,cnn,m01b_cnn_all12_diff_fileagg_shuffled-20260401-210055-6e21476b,50,m01b,moonshot-enhanced-setting,46.59711872826627,2.225581562821094,4.0,3.3333333333333335,3.406813627254509,3.183862433862434,diff_all12,100
all12,83,25,false,0.000760273399228211,cnn,m01b_cnn_all12_diff_fileagg_shuffled-20260401-210055-6e21476b,50,m01b,moonshot-enhanced-setting,48.68355688027819,2.1566486743570734,4.0,3.3333333333333335,3.6072144288577155,3.136915383467108,diff_all12,100
all12,84,25,false,0.0007287109564589919,cnn,m01b_cnn_all12_diff_fileagg_shuffled-20260401-210055-6e21476b,50,m01b,moonshot-enhanced-setting,49.13065076999503,2.1561643104913277,4.0,3.3333333333333335,3.406813627254509,2.9834656084656084,diff_all12,100
all12,85,25,false,0.000697711384175914,cnn,m01b_cnn_all12_diff_fileagg_shuffled-20260401-210055-6e21476b,50,m01b,moonshot-enhanced-setting,49.87580725285643,2.1498312762999974,4.0,2.571428571428571,2.6052104208416833,2.6024677077308658,diff_all12,100
all12,86,25,false,0.0006672959279373549,cnn,m01b_cnn_all12_diff_fileagg_shuffled-20260401-210055-6e21476b,50,m01b,moonshot-enhanced-setting,49.975161450571285,2.148467303033024,4.0,3.3333333333333335,3.406813627254509,3.23049173049173,diff_all12,100
all12,87,25,false,0.0006374854329777358,cnn,m01b_cnn_all12_diff_fileagg_shuffled-20260401-210055-6e21476b,50,m01b,moonshot-enhanced-setting,51.21708892200696,2.127311025871546,2.0,2.0,3.006012024048096,2.9644022644022643,diff_all12,100
all12,88,25,false,0.0006083003299212338,cnn,m01b_cnn_all12_diff_fileagg_shuffled-20260401-210055-6e21476b,50,m01b,moonshot-enhanced-setting,49.42871336313959,2.1257154088202723,6.0,4.666666666666666,3.2064128256513023,2.9551331021919256,diff_all12,100
all12,89,25,false,0.0005797606207796559,cnn,m01b_cnn_all12_diff_fileagg_shuffled-20260401-210055-6e21476b,50,m01b,moonshot-enhanced-setting,50.67064083457526,2.1286940311710456,4.0,3.3333333333333335,3.406813627254509,3.2074531265835615,diff_all12,100
all12,90,25,false,0.0005518858652440564,cnn,m01b_cnn_all12_diff_fileagg_shuffled-20260401-210055-6e21476b,50,m01b,moonshot-enhanced-setting,50.81967213114754,2.1223752646676,4.0,3.3333333333333335,3.406813627254509,3.219893756001467,diff_all12,100
all12,91,25,false,0.0005246951672795062,cnn,m01b_cnn_all12_diff_fileagg_shuffled-20260401-210055-6e21476b,50,m01b,moonshot-enhanced-setting,50.32290114257327,2.09983431090778,4.0,4.0,3.406813627254509,3.4399732701253765,diff_all12,100
all12,92,25,false,0.0004982071620321828,cnn,m01b_cnn_all12_diff_fileagg_shuffled-20260401-210055-6e21476b,50,m01b,moonshot-enhanced-setting,51.61450571286637,2.085177133525123,4.0,4.0,3.406813627254509,3.326276393324448,diff_all12,100
all12,93,25,false,0.0004724400030577787,cnn,m01b_cnn_all12_diff_fileagg_shuffled-20260401-210055-6e21476b,50,m01b,moonshot-enhanced-setting,51.465474416294086,2.0853043815951056,4.0,3.3333333333333335,2.80561122244489,2.8829906316593625,diff_all12,100
all12,94,25,false,0.00044741134987995535,cnn,m01b_cnn_all12_diff_fileagg_shuffled-20260401-210055-6e21476b,50,m01b,moonshot-enhanced-setting,52.11127670144064,2.0722140454559024,4.0,4.0,3.2064128256513023,3.0876726002045696,diff_all12,100
all12,95,25,false,0.00042313835588739224,cnn,m01b_cnn_all12_diff_fileagg_shuffled-20260401-210055-6e21476b,50,m01b,moonshot-enhanced-setting,50.12419274714357,2.0838640296394058,6.0,5.0,3.006012024048096,2.955131921218878,diff_all12,100
all12,96,25,false,0.0003996376565777089,cnn,m01b_cnn_all12_diff_fileagg_shuffled-20260401-210055-6e21476b,50,m01b,moonshot-enhanced-setting,53.70094386487829,2.0393457899505796,4.0,3.3333333333333335,3.006012024048096,3.0419164240136105,diff_all12,100
all12,97,25,false,0.0003769253581563264,cnn,m01b_cnn_all12_diff_fileagg_shuffled-20260401-210055-6e21476b,50,m01b,moonshot-enhanced-setting,52.16095380029806,2.058504464196377,2.0,2.0,3.2064128256513023,3.11495516171533,diff_all12,100
all12,98,25,false,0.0003550170264980776,cnn,m01b_cnn_all12_diff_fileagg_shuffled-20260401-210055-6e21476b,50,m01b,moonshot-enhanced-setting,52.35966219572777,2.0571809671319543,6.0,5.0,3.2064128256513023,3.0716298516298517,diff_all12,100
all12,99,25,false,0.0003339276764791354,cnn,m01b_cnn_all12_diff_fileagg_shuffled-20260401-210055-6e21476b,50,m01b,moonshot-enhanced-setting,53.80029806259314,2.03180193486524,4.0,3.0,2.80561122244489,2.8462959537882138,diff_all12,100
all12,100,25,false,0.0003136717616865664,cnn,m01b_cnn_all12_diff_fileagg_shuffled-20260401-210055-6e21476b,50,m01b,moonshot-enhanced-setting,51.564828614008945,2.057851087140966,6.0,4.333333333333333,2.80561122244489,2.7776088645653862,diff_all12,100
all12,101,25,false,0.00029426316451256396,cnn,m01b_cnn_all12_diff_fileagg_shuffled-20260401-210055-6e21476b,50,m01b,moonshot-enhanced-setting,52.409339294585195,2.0431914779598657,6.0,4.333333333333333,3.006012024048096,2.9641110807351216,diff_all12,100
all12,102,25,false,0.00027571518664015044,cnn,m01b_cnn_all12_diff_fileagg_shuffled-20260401-210055-6e21476b,50,m01b,moonshot-enhanced-setting,53.55191256830601,2.0356479205128215,6.0,5.0,3.006012024048096,2.943566947403265,diff_all12,100
all12,103,25,false,0.0002580405399268668,cnn,m01b_cnn_all12_diff_fileagg_shuffled-20260401-210055-6e21476b,50,m01b,moonshot-enhanced-setting,53.40288127173373,2.0329391929088274,4.0,4.0,3.006012024048096,2.684885290148448,diff_all12,100
all12,104,25,false,0.00024125133769270252,cnn,m01b_cnn_all12_diff_fileagg_shuffled-20260401-210055-6e21476b,50,m01b,moonshot-enhanced-setting,54.04868355688028,2.0042286074937308,4.0,4.0,3.006012024048096,2.9410049420225755,diff_all12,100
all12,105,25,false,0.0002253590864182287,cnn,m01b_cnn_all12_diff_fileagg_shuffled-20260401-210055-6e21476b,50,m01b,moonshot-enhanced-setting,54.59513164431197,2.013863509943754,4.0,3.3333333333333335,3.006012024048096,2.8294275433863536,diff_all12,100
all12,106,25,false,0.00021037467785863434,cnn,m01b_cnn_all12_diff_fileagg_shuffled-20260401-210055-6e21476b,50,m01b,moonshot-enhanced-setting,54.19771485345256,2.0166339458545166,4.0,4.0,3.2064128256513023,3.283907950531992,diff_all12,100
all12,107,25,false,0.00019630838157905757,cnn,m01b_cnn_all12_diff_fileagg_shuffled-20260401-210055-6e21476b,50,m01b,moonshot-enhanced-setting,53.25384997516145,2.023254115191847,4.0,4.0,3.006012024048096,2.9421245421245423,diff_all12,100
all12,108,25,false,0.00018316983791634152,cnn,m01b_cnn_all12_diff_fileagg_shuffled-20260401-210055-6e21476b,50,m01b,moonshot-enhanced-setting,53.949329359165425,2.0198567909088174,4.0,3.3333333333333335,2.6052104208416833,2.55988455988456,diff_all12,100
all12,109,25,false,0.00017096805137202745,cnn,m01b_cnn_all12_diff_fileagg_shuffled-20260401-210055-6e21476b,50,m01b,moonshot-enhanced-setting,55.73770491803279,2.005213519322357,4.0,3.3333333333333335,3.2064128256513023,3.046619527007568,diff_all12,100
all12,110,25,false,0.00015971138444112028,cnn,m01b_cnn_all12_diff_fileagg_shuffled-20260401-210055-6e21476b,50,m01b,moonshot-enhanced-setting,53.20417287630402,2.011534892914607,4.0,3.0,2.2044088176352705,2.031984886978047,diff_all12,100
all12,111,25,false,0.00014940755188085097,cnn,m01b_cnn_all12_diff_fileagg_shuffled-20260401-210055-6e21476b,50,m01b,moonshot-enhanced-setting,56.08544461003478,1.9868046508993726,4.0,3.0,3.006012024048096,2.761390300520735,diff_all12,100
all12,112,25,false,0.000140063615423369,cnn,m01b_cnn_all12_diff_fileagg_shuffled-20260401-210055-6e21476b,50,m01b,moonshot-enhanced-setting,55.489319423745656,1.9822974606526769,4.0,4.0,3.006012024048096,3.008815097945533,diff_all12,100
all12,113,25,false,0.00013168597893598177,cnn,m01b_cnn_all12_diff_fileagg_shuffled-20260401-210055-6e21476b,50,m01b,moonshot-enhanced-setting,54.24739195230998,2.0063178774970596,4.0,3.3333333333333335,2.80561122244489,2.6553866423431645,diff_all12,100
all12,114,25,false,0.00012428038403226597,cnn,m01b_cnn_all12_diff_fileagg_shuffled-20260401-210055-6e21476b,50,m01b,moonshot-enhanced-setting,54.74416294088425,1.9847427485182223,4.0,4.0,3.006012024048096,2.7937110630205257,diff_all12,100
all12,115,25,false,0.0001178519061370504,cnn,m01b_cnn_all12_diff_fileagg_shuffled-20260401-210055-6e21476b,50,m01b,moonshot-enhanced-setting,56.1351217088922,1.9784218817283072,4.0,3.3333333333333335,3.006012024048096,2.991084760649978,diff_all12,100
all12,116,25,false,0.00011240495100797496,cnn,m01b_cnn_all12_diff_fileagg_shuffled-20260401-210055-6e21476b,50,m01b,moonshot-enhanced-setting,55.936413313462495,1.9764991912803895,4.0,3.3333333333333335,3.006012024048096,3.0054900484568003,diff_all12,100
all12,117,25,false,0.00010794325171600358,cnn,m01b_cnn_all12_diff_fileagg_shuffled-20260401-210055-6e21476b,50,m01b,moonshot-enhanced-setting,56.1351217088922,1.9771364634154274,4.0,3.3333333333333335,3.2064128256513023,3.153873319662793,diff_all12,100
all12,118,25,false,0.00010446986608696447,cnn,m01b_cnn_all12_diff_fileagg_shuffled-20260401-210055-6e21476b,50,m01b,moonshot-enhanced-setting,54.446100347739694,1.9975345073146602,4.0,3.3333333333333335,3.406813627254509,3.230209533615106,diff_all12,100
all12,119,25,false,0.00010198717460586796,cnn,m01b_cnn_all12_diff_fileagg_shuffled-20260401-210055-6e21476b,50,m01b,moonshot-enhanced-setting,55.83705911574764,1.9626063503439724,4.0,4.0,3.6072144288577155,3.4538908585967407,diff_all12,100
all12,120,25,false,0.00010049687878544198,cnn,m01b_cnn_all12_diff_fileagg_shuffled-20260401-210055-6e21476b,50,m01b,moonshot-enhanced-setting,55.24093392945852,1.986346753154059,4.0,3.3333333333333335,3.2064128256513023,2.999005180667585,diff_all12,100
benchmark6,1,25,true,0.003,cnn,m01b_cnn_benchmark6_diff_fileagg-20260401-210146-bb7eb6f7,50,m01b,moonshot-enhanced-setting,14.55538996522603,3.2201830726089136,24.0,16.244444444444447,19.839679358717436,14.847927073570553,diff_benchmark6,100
benchmark6,2,25,true,0.002999503121214558,cnn,m01b_cnn_benchmark6_diff_fileagg-20260401-210146-bb7eb6f7,50,m01b,moonshot-enhanced-setting,31.793343268753105,2.459063161740064,38.0,29.238095238095234,28.65731462925852,23.71798607735557,diff_benchmark6,100
benchmark6,3,25,false,0.0029980128253941324,cnn,m01b_cnn_benchmark6_diff_fileagg-20260401-210146-bb7eb6f7,50,m01b,moonshot-enhanced-setting,40.586189766517634,2.165163257734372,32.0,23.444444444444443,25.450901803607213,21.37023952556756,diff_benchmark6,100
benchmark6,4,25,true,0.002995530133913036,cnn,m01b_cnn_benchmark6_diff_fileagg-20260401-210146-bb7eb6f7,50,m01b,moonshot-enhanced-setting,47.590660705414805,1.9554966843903983,46.0,38.33333333333333,36.27254509018036,31.262234671981442,diff_benchmark6,100
benchmark6,5,25,false,0.0029920567482839967,cnn,m01b_cnn_benchmark6_diff_fileagg-20260401-210146-bb7eb6f7,50,m01b,moonshot-enhanced-setting,52.65772478887233,1.8517256947340683,40.0,34.133333333333326,33.46693386773547,31.621934738807806,diff_benchmark6,100
benchmark6,6,25,true,0.0029875950489920257,cnn,m01b_cnn_benchmark6_diff_fileagg-20260401-210146-bb7eb6f7,50,m01b,moonshot-enhanced-setting,55.78738201689021,1.739861514280521,48.0,39.911111111111104,34.06813627254509,30.469890917783655,diff_benchmark6,100
benchmark6,7,25,false,0.0029821480938629504,cnn,m01b_cnn_benchmark6_diff_fileagg-20260401-210146-bb7eb6f7,50,m01b,moonshot-enhanced-setting,59.61251862891207,1.6243765063387685,42.0,34.43333333333334,36.47294589178357,31.45394541179029,diff_benchmark6,100
benchmark6,8,25,true,0.0029757196159677347,cnn,m01b_cnn_benchmark6_diff_fileagg-20260401-210146-bb7eb6f7,50,m01b,moonshot-enhanced-setting,61.10283159463487,1.6130340994144634,57.99999999999999,48.666666666666664,41.48296593186373,38.91377784064149,diff_benchmark6,100
benchmark6,9,25,false,0.0029683140210640183,cnn,m01b_cnn_benchmark6_diff_fileagg-20260401-210146-bb7eb6f7,50,m01b,moonshot-enhanced-setting,63.288623944361646,1.5479880138469229,40.0,33.03809523809524,31.663326653306612,29.334225325257158,diff_benchmark6,100
benchmark6,10,25,false,0.0029599363845766308,cnn,m01b_cnn_benchmark6_diff_fileagg-20260401-210146-bb7eb6f7,50,m01b,moonshot-enhanced-setting,63.98410332836562,1.519165017091985,46.0,37.6,35.671342685370746,31.674387762108253,diff_benchmark6,100
benchmark6,11,25,false,0.0029505924481191487,cnn,m01b_cnn_benchmark6_diff_fileagg-20260401-210146-bb7eb6f7,50,m01b,moonshot-enhanced-setting,65.32538499751614,1.4883785032835164,42.0,34.3,33.26653306613226,28.796163539325768,diff_benchmark6,100
benchmark6,12,25,false,0.0029402886155588796,cnn,m01b_cnn_benchmark6_diff_fileagg-20260401-210146-bb7eb6f7,50,m01b,moonshot-enhanced-setting,67.26279185295579,1.437760921064681,52.0,42.4,43.28657314629258,39.10474108426739,diff_benchmark6,100
benchmark6,13,25,false,0.0029290319486279725,cnn,m01b_cnn_benchmark6_diff_fileagg-20260401-210146-bb7eb6f7,50,m01b,moonshot-enhanced-setting,65.9711872826627,1.442987403050028,32.0,23.2,30.060120240480963,25.76053748748968,diff_benchmark6,100
benchmark6,14,25,false,0.0029168301620836586,cnn,m01b_cnn_benchmark6_diff_fileagg-20260401-210146-bb7eb6f7,50,m01b,moonshot-enhanced-setting,69.20019870839543,1.381565190877597,50.0,42.0,41.48296593186373,38.38425307162688,diff_benchmark6,100
benchmark6,15,25,false,0.002903691618420942,cnn,m01b_cnn_benchmark6_diff_fileagg-20260401-210146-bb7eb6f7,50,m01b,moonshot-enhanced-setting,69.49826130153998,1.3688505613205744,44.0,34.8,38.07615230460922,34.38810375051707,diff_benchmark6,100
benchmark6,16,25,false,0.0028896253221413655,cnn,m01b_cnn_benchmark6_diff_fileagg-20260401-210146-bb7eb6f7,50,m01b,moonshot-enhanced-setting,68.80278191753601,1.3489873075864236,50.0,40.46666666666667,37.87575150300601,34.172209550170564,diff_benchmark6,100
benchmark6,17,25,false,0.002874640913581771,cnn,m01b_cnn_benchmark6_diff_fileagg-20260401-210146-bb7eb6f7,50,m01b,moonshot-enhanced-setting,71.7337307501242,1.321459737987111,56.00000000000001,46.33333333333333,43.08617234468938,39.47110750562175,diff_benchmark6,100
benchmark6,18,25,false,0.002858748662307298,cnn,m01b_cnn_benchmark6_diff_fileagg-20260401-210146-bb7eb6f7,50,m01b,moonshot-enhanced-setting,72.57824143070044,1.3065259916179524,50.0,41.0,36.87374749498998,33.80329479584909,diff_benchmark6,100
benchmark6,19,25,false,0.002841959460073133,cnn,m01b_cnn_benchmark6_diff_fileagg-20260401-210146-bb7eb6f7,50,m01b,moonshot-enhanced-setting,72.4788872329856,1.2645672138685975,44.0,34.13333333333333,35.47094188376754,30.373725885206674,diff_benchmark6,100
benchmark6,20,25,false,0.0028242848133598493,cnn,m01b_cnn_benchmark6_diff_fileagg-20260401-210146-bb7eb6f7,50,m01b,moonshot-enhanced-setting,73.91952309985096,1.2470858579124908,54.0,45.33333333333333,39.879759519038075,35.81118534786338,diff_benchmark6,100
benchmark6,21,25,false,0.002805736835487436,cnn,m01b_cnn_benchmark6_diff_fileagg-20260401-210146-bb7eb6f7,50,m01b,moonshot-enhanced-setting,74.86338797814207,1.2118132307466676,57.99999999999999,50.13333333333333,43.687374749499,41.208898711036355,diff_benchmark6,100
benchmark6,22,25,false,0.002786328238313433,cnn,m01b_cnn_benchmark6_diff_fileagg-20260401-210146-bb7eb6f7,50,m01b,moonshot-enhanced-setting,75.1117734724292,1.207168175874512,48.0,37.8,38.276553106212425,33.069766073738194,diff_benchmark6,100
benchmark6,23,25,false,0.0027660723235208642,cnn,m01b_cnn_benchmark6_diff_fileagg-20260401-210146-bb7eb6f7,50,m01b,moonshot-enhanced-setting,76.30402384500745,1.1794463814755785,57.99999999999999,51.66666666666666,42.08416833667334,38.9295607441756,diff_benchmark6,100
benchmark6,24,25,false,0.0027449829735019223,cnn,m01b_cnn_benchmark6_diff_fileagg-20260401-210146-bb7eb6f7,50,m01b,moonshot-enhanced-setting,77.4962742175857,1.1498884748476865,44.0,34.371428571428574,34.2685370741483,29.649929093420564,diff_benchmark6,100
benchmark6,25,25,false,0.0027230746418436735,cnn,m01b_cnn_benchmark6_diff_fileagg-20260401-210146-bb7eb6f7,50,m01b,moonshot-enhanced-setting,76.15499254843517,1.200376148728429,56.00000000000001,48.43333333333333,45.09018036072144,41.89163671466901,diff_benchmark6,100
benchmark6,26,25,false,0.0027003623434222906,cnn,m01b_cnn_benchmark6_diff_fileagg-20260401-210146-bb7eb6f7,50,m01b,moonshot-enhanced-setting,79.73174366616989,1.1161514446620495,48.0,40.0,41.48296593186373,36.91651053487417,diff_benchmark6,100
benchmark6,27,25,true,0.0026768616441126074,cnn,m01b_cnn_benchmark6_diff_fileagg-20260401-210146-bb7eb6f7,50,m01b,moonshot-enhanced-setting,77.19821162444113,1.1475326159198191,60.0,50.59999999999999,46.09218436873748,42.622441161237774,diff_benchmark6,100
benchmark6,28,25,false,0.0026525886501200446,cnn,m01b_cnn_benchmark6_diff_fileagg-20260401-210146-bb7eb6f7,50,m01b,moonshot-enhanced-setting,78.6388474913065,1.11880835987002,54.0,48.46666666666667,49.09819639278557,45.561477881364205,diff_benchmark6,100
benchmark6,29,25,false,0.0026275599969422213,cnn,m01b_cnn_benchmark6_diff_fileagg-20260401-210146-bb7eb6f7,50,m01b,moonshot-enhanced-setting,78.29110779930453,1.1080690406177747,52.0,43.93333333333333,44.88977955911824,43.69905118779437,diff_benchmark6,100
benchmark6,30,25,false,0.0026017928379678166,cnn,m01b_cnn_benchmark6_diff_fileagg-20260401-210146-bb7eb6f7,50,m01b,moonshot-enhanced-setting,78.78787878787878,1.1186158021054218,44.0,33.977777777777774,35.07014028056113,31.433874873565077,diff_benchmark6,100
benchmark6,31,25,false,0.0025753048327204937,cnn,m01b_cnn_benchmark6_diff_fileagg-20260401-210146-bb7eb6f7,50,m01b,moonshot-enhanced-setting,79.48335817188276,1.1032397233012654,44.0,36.0,38.276553106212425,34.61217249167945,diff_benchmark6,100
benchmark6,32,25,false,0.0025481141347559427,cnn,m01b_cnn_benchmark6_diff_fileagg-20260401-210146-bb7eb6f7,50,m01b,moonshot-enhanced-setting,80.62593144560358,1.0719385871944058,44.0,34.3,39.078156312625254,31.78081626022194,diff_benchmark6,100
benchmark6,33,25,false,0.002520239379220344,cnn,m01b_cnn_benchmark6_diff_fileagg-20260401-210146-bb7eb6f7,50,m01b,moonshot-enhanced-setting,80.4769001490313,1.0980875421032288,44.0,35.43333333333334,33.06613226452906,29.101114236284452,diff_benchmark6,100
benchmark6,34,25,false,0.002491699670078766,cnn,m01b_cnn_benchmark6_diff_fileagg-20260401-210146-bb7eb6f7,50,m01b,moonshot-enhanced-setting,81.4207650273224,1.047871605649968,54.0,43.666666666666664,44.88977955911824,40.759974579097616,diff_benchmark6,100
benchmark6,35,25,false,0.0024625145670222636,cnn,m01b_cnn_benchmark6_diff_fileagg-20260401-210146-bb7eb6f7,50,m01b,moonshot-enhanced-setting,80.77496274217586,1.0531509086023323,52.0,44.8,41.883767535070135,37.68511012283611,diff_benchmark6,100
benchmark6,36,25,false,0.0024327040720626444,cnn,m01b_cnn_benchmark6_diff_fileagg-20260401-210146-bb7eb6f7,50,m01b,moonshot-enhanced-setting,80.97367113760556,1.0313909790495766,48.0,38.93333333333332,36.07214428857716,32.01532130434509,diff_benchmark6,100
