epoch,learning_rate,train_loss,train_acc@1,validation_window_acc@1,validation_window_f1,validation_primary_aggregator,validation_file_acc@1,validation_file_f1,is_best
49,0.001998074641843673,0.6271683367342127,95.77744659711873,62.32464929859719,60.752120893924776,mean_probabilities,82.0,76.99999999999999,false
50,0.0019618222498206874,0.6142958111272662,96.4729259811227,64.32865731462925,61.90672773639053,mean_probabilities,78.0,71.66666666666666,false
51,0.0019252876153986543,0.6013113368345148,96.96969696969697,62.725450901803605,61.00646205379483,mean_probabilities,78.0,71.99999999999999,false
52,0.0018884957775910623,0.5971660743112654,97.0193740685544,57.11422845691383,54.32336576389874,mean_probabilities,74.0,67.46666666666665,false
53,0.00185147195168575,0.5950210583606763,97.41679085941381,57.11422845691383,55.78128859196427,mean_logits,72.0,66.33333333333334,false
54,0.001814241511963613,0.5894041674621533,97.11872826626924,60.92184368737475,58.88922206084942,mean_logits,76.0,70.33333333333333,false
55,0.001776829974308334,0.6013281276080363,96.274217585693,56.1122244488978,53.41917734207715,mean_logits,70.0,63.46666666666666,false
56,0.001739262978719074,0.5830467413801846,97.2180824639841,64.52905811623246,63.500759123109994,mean_logits,78.0,72.66666666666666,false
57,0.001701566271738097,0.5843685352263377,97.36711376055638,59.519038076152306,57.237569718978385,mean_logits,74.0,67.66666666666666,false
58,0.0016637656888053747,0.5775259540735994,97.26775956284153,62.32464929859719,61.73152598332703,mean_probabilities,84.0,80.66666666666666,false
59,0.0016258871365522679,0.5739383229970103,97.61549925484351,61.72344689378757,60.454730379674515,mean_probabilities,80.0,73.99999999999999,false
60,0.0015879565750464154,0.5766178447099923,97.36711376055638,64.92985971943888,63.64655439962097,mean_probabilities,78.0,72.33333333333333,false
61,0.0015499999999999997,0.5778960236493947,97.11872826626924,59.719438877755515,58.677429061909145,mean_logits,76.0,69.66666666666666,false
62,0.0015120434249535836,0.5824962622540185,96.92001987083954,60.72144288577155,59.95738286797582,mean_logits,82.0,76.66666666666666,false
63,0.0014741128634477311,0.5745177605053825,97.41679085941381,61.523046092184366,59.72973780532026,mean_probabilities,80.0,74.33333333333333,false
64,0.0014362343111946245,0.5745806342265645,97.51614505712867,61.923847695390776,61.522946970369375,mean_logits,84.0,80.66666666666666,false
65,0.0013984337282619023,0.5553518618983057,98.41033283656235,57.71543086172345,55.580601951171595,majority_vote,72.0,65.33333333333333,false
66,0.0013607370212809253,0.5574746693892083,98.01291604570294,62.925851703406806,61.5349047254165,mean_probabilities,84.0,79.66666666666666,false
67,0.001323170025691665,0.5595230509615394,97.81420765027322,63.326653306613224,62.76221978455916,mean_logits,80.0,76.66666666666667,false
68,0.0012857584880363862,0.553790474613093,97.86388474913065,56.71342685370742,55.651952214570976,mean_probabilities,74.0,67.33333333333333,false
69,0.0012485280483142485,0.5551382813711873,97.51614505712867,63.326653306613224,62.88649531926621,mean_probabilities,86.0,82.33333333333333,true
70,0.001211504222408937,0.5400484996356008,98.55936413313462,57.11422845691383,54.78455275436262,mean_logits,74.0,68.33333333333333,false
71,0.0011747123846013448,0.5404842307451526,98.31097863884749,62.124248496993985,61.15201973725492,mean_logits,84.0,79.99999999999999,false
72,0.0011381777501793119,0.5442555562157685,98.50968703427719,64.92985971943888,64.12344707390744,mean_probabilities,78.0,73.0,false
73,0.0011019253581563261,0.5408869798480724,98.21162444113264,60.120240480961925,58.8749632842042,mean_probabilities,72.0,65.66666666666666,false
74,0.001065980054111032,0.5371286872602256,98.55936413313462,63.52705410821643,63.01881371079923,mean_probabilities,82.0,76.99999999999999,false
75,0.0010303664731593145,0.5435348395619058,98.11227024341778,62.525050100200396,61.41059736318183,majority_vote,78.0,72.66666666666666,false
76,0.0009951090230706197,0.5441769721847948,98.11227024341778,62.32464929859719,61.737581895053786,mean_probabilities,76.0,70.66666666666667,false
77,0.0009602318675400898,0.5318237042107277,98.36065573770492,59.919839679358724,58.65798139814918,majority_vote,76.0,70.66666666666666,false
78,0.0009257589096279722,0.5312967348975207,98.50968703427719,61.32264529058116,60.31850164107653,mean_probabilities,82.0,77.33333333333333,false
79,0.000891713775377657,0.5204631787624397,98.85742672627919,55.11022044088176,52.15150207901604,mean_logits,68.0,61.0,false
80,0.0008581197976235675,0.5335018798834757,98.70839542970691,58.31663326653307,56.36722958660969,mean_logits,76.0,71.0,false
81,0.0008250000000000001,0.5239148631773359,98.70839542970691,60.72144288577155,59.929248993405004,mean_logits,80.0,75.0,false
82,0.000792377081161874,0.530346788758374,98.55936413313462,63.126252505010015,62.8899003393559,mean_probabilities,80.0,74.66666666666666,false
83,0.000760273399228211,0.5212711459418996,98.80774962742176,63.126252505010015,62.053831345967566,mean_logits,84.0,79.66666666666666,false
84,0.0007287109564589919,0.5193357666629616,98.75807252856433,63.727454909819635,63.31530495894435,mean_probabilities,84.0,79.66666666666666,false
85,0.000697711384175914,0.5113464862744842,98.90710382513662,59.118236472945895,57.349856991855816,mean_logits,74.0,68.13333333333333,false
86,0.0006672959279373549,0.5240390597737611,99.10581222056632,62.32464929859719,61.39997793880646,mean_logits,80.0,74.33333333333333,false
87,0.0006374854329777358,0.5176596353732704,98.80774962742176,61.32264529058116,60.68091529075693,mean_logits,76.0,70.33333333333333,false
88,0.0006083003299212338,0.5145890480448698,99.10581222056632,63.92785571142284,62.906800159290135,mean_probabilities,80.0,75.0,false
89,0.0005797606207796559,0.5098306988817036,99.10581222056632,64.52905811623246,64.00804793690921,majority_vote,82.0,76.99999999999999,false
90,0.0005518858652440564,0.5088079946584744,98.90710382513662,64.32865731462925,63.43721358357979,mean_probabilities,84.0,79.33333333333333,false
91,0.0005246951672795062,0.522190352606643,98.85742672627919,58.91783567134269,55.85960569794195,majority_vote,72.0,64.66666666666666,false
92,0.0004982071620321828,0.5097257151155997,99.15548931942375,60.72144288577155,58.80861990815905,mean_probabilities,74.0,68.0,false
93,0.0004724400030577787,0.5144298709096212,99.15548931942375,59.719438877755515,59.11317360670885,mean_probabilities,78.0,72.66666666666666,false
94,0.00044741134987995535,0.5127716860958313,99.00645802285146,62.32464929859719,61.32155585908748,mean_logits,82.0,77.0,false
95,0.00042313835588739224,0.5062265938274669,99.2548435171386,60.92184368737475,59.44264335715137,mean_probabilities,74.0,68.13333333333333,false
96,0.0003996376565777089,0.5084716326492791,99.05613512170889,61.12224448897795,60.06212033754771,mean_logits,78.0,72.33333333333333,false
97,0.0003769253581563264,0.49751580954782415,99.35419771485346,63.126252505010015,62.55819581315072,mean_probabilities,80.0,74.8,false
98,0.0003550170264980776,0.509749729154836,99.00645802285146,63.126252505010015,62.36584324956744,mean_logits,78.0,72.33333333333333,false
99,0.0003339276764791354,0.5036979851530845,99.15548931942375,56.51302605210421,53.774852325337605,mean_logits,70.0,63.66666666666666,false
100,0.0003136717616865664,0.5064371981196776,99.2548435171386,61.72344689378757,60.76604135057696,mean_probabilities,76.0,70.8,false
101,0.00029426316451256396,0.5045486031867235,99.05613512170889,64.72945891783567,64.17171926321419,mean_probabilities,80.0,74.33333333333333,false
102,0.00027571518664015044,0.5040461706451913,99.10581222056632,62.124248496993985,60.71699174141687,mean_logits,78.0,71.8,false
103,0.0002580405399268668,0.5046679663735127,99.10581222056632,63.126252505010015,61.69008052960736,mean_logits,78.0,72.33333333333333,false
104,0.00024125133769270252,0.5043239848150641,99.20516641828117,64.32865731462925,63.49698445590754,mean_logits,78.0,72.66666666666666,false
105,0.0002253590864182287,0.4923867797798265,99.50322901142573,61.923847695390776,61.0616337679144,mean_probabilities,80.0,75.33333333333333,false
106,0.00021037467785863434,0.5004246274867108,99.40387481371089,61.72344689378757,60.422079431640995,mean_logits,78.0,73.33333333333333,false
107,0.00019630838157905757,0.5011652771418685,99.20516641828117,63.92785571142284,63.5504969216034,mean_probabilities,80.0,74.66666666666666,false
108,0.00018316983791634152,0.5015081046856995,99.10581222056632,62.32464929859719,61.33646280657319,mean_logits,84.0,79.33333333333333,false
109,0.00017096805137202745,0.49991830361759965,99.2548435171386,62.32464929859719,60.936387740747286,mean_logits,80.0,75.0,false
110,0.00015971138444112028,0.5050207842243174,98.95678092399403,64.32865731462925,64.16228041064493,mean_probabilities,84.0,79.66666666666666,false
111,0.00014940755188085097,0.5017122215171744,99.2548435171386,57.51503006012024,55.19316979353931,mean_logits,72.0,66.0,false
112,0.000140063615423369,0.49962287164125285,99.50322901142573,63.126252505010015,62.428152104696736,mean_logits,78.0,72.33333333333333,false
113,0.00013168597893598177,0.49629750106089515,99.60258320914059,59.118236472945895,57.59617877254436,mean_logits,72.0,66.33333333333333,false
114,0.00012428038403226597,0.499089195473065,99.10581222056632,64.32865731462925,63.66242426062191,mean_probabilities,82.0,76.66666666666666,false
115,0.0001178519061370504,0.49970771404148867,99.30452061599603,59.519038076152306,57.61629670972786,mean_logits,74.0,69.0,false
116,0.00011240495100797496,0.49846162286138745,99.35419771485346,65.53106212424849,65.4148335094115,mean_logits,84.0,79.33333333333333,false
117,0.00010794325171600358,0.4965910022672112,99.20516641828117,63.92785571142284,63.4115059281266,mean_logits,84.0,79.33333333333333,false
118,0.00010446986608696447,0.4962065021789198,99.2548435171386,61.72344689378757,60.582504000414204,mean_logits,76.0,69.46666666666665,false
119,0.00010198717460586796,0.49954828331260853,99.20516641828117,64.32865731462925,63.68725829314339,mean_probabilities,80.0,74.33333333333333,false
120,0.00010049687878544198,0.49857696399307344,99.05613512170889,64.52905811623246,64.31750902221424,mean_logits,84.0,79.33333333333333,false
